Price;Size;Rooms;Toilets;Parking
275000;50;2;2;1
740000;104;2;2;1
710600;150;4;3;2
489900;79;3;2;2
360000;53;2;2;1
265000;49;2;2;1
499000;74;2;2;1
460000;53;2;2;1
650000;71;2;2;2
444400;68;1;2;1
490000;90;3;2;1
430000;49;1;2;1
320000;66;2;2;2
248015;47;2;2;1
275000;45;2;2;1
220000;45;2;2;1
245000;47;2;2;1
350000;66;3;2;1
283454;45;2;2;1
290000;70;2;2;1
313500;50;2;2;1
355000;68;3;2;1
259000;52;2;2;1
259000;52;2;2;1
425000;88;3;2;2
630000;82;3;2;2
310000;54;2;2;1
655000;83;3;3;2
430000;68;3;2;1
970000;122;3;2;2
700000;100;2;2;1
600000;110;3;3;2
930000;92;2;3;2
732000;126;3;2;2
940000;126;3;5;3
1650000;230;4;4;4
790000;83;3;3;3
900000;160;3;3;2
1700000;220;4;6;5
414000;64;2;2;1
455758;64;2;2;1
750000;95;3;3;2
1300000;130;3;5;3
655000;110;3;3;2
235000;51;2;2;1
350000;50;2;2;1
850000;106;3;2;2
455000;67;2;2;1
368000;88;2;2;1
350000;55;2;2;1
700000;156;2;3;2
350000;50;2;2;2
690000;133;3;1;2
750000;80;3;2;1
650000;96;3;3;2
250000;41;2;2;1
550000;98;3;3;2
700000;82;2;2;2
615000;98;3;2;1
315000;49;2;2;2
1100000;126;3;3;2
990000;140;4;5;2
583000;70;3;2;1
300000;86;2;2;1
383958;64;3;2;1
383958;64;3;2;1
230000;40;1;2;1
383958;64;3;2;1
344000;64;3;2;1
308177;51;2;2;1
259274;40;1;2;1
344000;64;3;2;1
294411;50;2;2;1
308177;51;2;2;1
689900;79;3;2;2
340000;64;3;2;1
316000;81;3;2;2
210000;60;2;2;1
540000;88;2;3;2
210000;60;2;2;1
220000;60;2;2;1
160000;54;2;2;1
299628;69;3;2;2
800000;98;3;2;2
1290000;137;3;5;2
630000;85;3;2;1
260000;54;2;2;1
940000;112;3;2;2
480000;59;2;2;1
68000;90;3;2;2
650000;86;3;2;2
245000;47;2;2;1
280000;54;2;2;1
450000;65;2;2;1
200000;43;2;2;1
251300;45;2;2;1
230000;48;2;2;1
329000;49;2;2;1
190000;55;2;2;1
199000;45;2;2;1
250000;58;2;2;1
209000;42;2;2;1
150000;48;2;2;1
210000;54;2;2;1
175000;48;2;2;1
379000;65;3;2;1
210000;43;2;2;1
2200000;221;4;5;4
175000;32;1;2;1
319000;56;2;2;1
379000;65;3;2;1
235000;38;1;2;1
364000;65;3;2;1
229600;38;1;2;1
319000;56;2;2;1
255000;44;1;2;1
350000;50;2;2;1
342248;60;3;2;1
400000;65;2;2;1
425000;72;3;2;1
1280000;155;3;4;3
200000;48;2;2;1
490000;60;2;2;2
513750;68;2;2;1
220000;47;2;2;1
200000;46;2;2;1
271000;54;2;2;1
195000;43;1;2;1
280000;52;2;2;1
299000;60;2;2;1
230000;48;2;2;1
448000;57;2;2;1
275000;50;2;2;1
240000;52;2;2;1
268000;55;2;2;1
740000;90;3;2;3
652000;103;4;3;2
230000;50;2;2;1
229900;45;2;2;1
646900;103;3;2;2
410000;64;2;2;1
275000;60;3;2;1
1050000;119;2;3;2
660000;103;3;4;2
652600;103;3;3;2
640000;72;2;2;2
679000;119;4;3;2
255000;57;2;2;1
260000;42;2;2;1
230000;44;2;2;1
260000;67;3;2;1
220000;49;2;2;1
250000;44;2;2;1
189000;46;2;2;1
210000;48;2;2;1
140000;45;2;2;1
130000;45;2;2;1
170000;49;2;2;1
140000;46;2;2;1
100000;42;2;2;1
109900;45;2;2;1
60000;42;2;2;1
66000;45;2;2;1
235000;55;2;2;1
212000;46;2;2;1
265000;57;2;2;1
215000;43;2;2;1
170000;40;2;2;1
474000;130;3;2;1
117810;38;2;2;1
131446;39;2;2;1
780000;110;3;3;1
185000;59;2;2;1
265000;69;3;2;1
170000;40;2;2;1
223000;43;2;2;1
200000;45;2;2;1
242998;55;2;2;1
166000;37;2;2;1
194200;40;2;2;1
275000;51;2;2;1
129000;39;2;2;1
180000;48;2;2;1
203000;40;2;2;1
170000;57;2;2;1
220000;43;1;2;1
1650000;158;3;3;1
850000;136;4;4;3
586000;53;2;2;1
206000;45;2;2;1
200000;35;1;2;1
240000;38;1;2;1
215000;46;2;2;1
207000;45;2;2;1
340001;70;2;2;1
165000;46;2;2;1
190000;56;2;2;1
165000;49;2;2;1
190000;56;2;2;1
165000;48;2;2;1
206000;47;2;2;1
224900;52;2;2;1
220000;48;2;2;1
225000;52;2;2;1
143000;42;2;2;1
270000;60;2;2;2
329000;48;2;2;1
317886;62;3;2;1
250000;47;2;2;1
180000;32;1;2;1
921700;135;4;4;2
185000;37;2;2;1
263535;66;2;2;1
440000;74;3;2;2
250000;48;2;2;1
250000;48;2;2;1
210000;54;2;2;1
365000;60;3;2;1
250000;48;2;2;1
266000;47;2;2;1
220000;46;2;2;1
279000;56;2;2;1
285000;63;3;2;1
246000;58;2;2;1
392000;68;3;2;1
440000;76;3;2;2
445000;75;3;2;2
351600;55;2;2;1
159000;37;2;2;1
204000;42;2;2;1
175000;50;2;2;1
239000;60;3;2;1
170000;49;2;2;1
239900;58;2;2;1
239000;58;3;2;1
620000;128;3;3;3
180000;52;1;2;1
185000;40;2;2;1
250000;50;2;2;1
300000;60;2;2;1
180000;49;2;2;1
219000;43;2;2;1
195000;54;2;2;1
190000;53;2;2;1
1087000;165;4;4;3
490000;73;3;2;2
915000;110;4;3;3
654000;89;3;2;2
660000;67;2;2;1
430200;66;2;2;1
1495000;148;3;4;2
583700;112;2;2;1
600000;90;4;3;2
430000;63;2;2;1
230000;48;2;2;1
297000;57;2;2;1
179000;48;2;2;1
200000;43;2;2;1
223000;52;2;2;1
240000;56;2;2;1
210000;52;2;2;1
329000;90;3;2;1
250000;55;2;2;1
208000;47;2;2;1
550000;187;4;5;1
519990;81;3;2;2
760000;98;3;2;2
915000;135;4;4;2
420000;70;3;2;1
890000;92;3;2;2
530000;81;3;2;2
661000;78;2;2;2
520000;81;3;2;2
739300;92;3;2;2
215050;48;2;2;1
204000;46;2;2;1
217000;48;2;2;1
207000;46;2;2;1
199000;44;2;2;1
207000;47;2;2;1
313000;47;2;2;1
179000;35;1;2;1
189000;40;2;2;1
229000;40;2;2;1
235000;40;2;2;1
460000;70;3;2;2
330000;60;2;2;1
180000;37;1;2;1
230000;40;2;2;1
320000;50;2;2;1
3050003;66;3;2;1
350000;64;2;2;1
550000;76;3;2;1
205000;41;2;2;1
375000;49;2;2;1
375000;60;3;2;1
430000;72;2;2;1
277000;58;2;2;1
235000;40;2;2;1
172000;32;1;2;1
259900;35;1;2;1
264000;35;1;2;1
205000;38;2;2;1
594000;68;2;2;2
225000;34;2;2;1
330000;48;2;2;1
410000;50;2;2;1
188900;45;2;2;1
184000;41;2;2;1
480800;72;3;2;1
598000;68;2;2;2
430000;84;3;2;2
449000;75;3;2;1
260000;54;2;2;1
280000;50;2;2;1
350000;66;2;2;1
280000;60;2;2;1
290000;64;2;2;1
1100000;133;3;4;2
320000;68;2;2;1
290000;50;2;2;1
249000;49;2;2;1
147000;60;2;2;1
279000;50;2;2;1
245000;48;2;2;1
209900;46;2;2;1
214000;51;2;2;1
320000;47;2;2;1
249000;46;2;2;1
225000;52;2;2;1
300000;50;2;2;1
427000;165;3;2;1
270000;60;2;2;1
225000;50;2;2;1
210000;52;2;2;1
275000;59;2;2;1
315000;60;2;2;1
329000;58;2;2;1
315000;47;2;2;1
310000;61;2;2;1
290000;50;2;2;1
1000000;189;3;4;2
280000;55;2;2;1
240000;54;2;2;1
260000;56;2;2;1
248999;46;2;2;1
230000;51;2;2;1
370000;41;1;2;1
310000;53;2;2;1
500000;66;2;2;1
240000;52;2;2;1
310000;65;2;2;1
255000;54;2;2;1
630000;72;2;3;1
300000;55;2;2;1
1350000;130;3;4;2
470000;68;2;2;1
320000;49;2;2;1
915000;108;3;3;2
529000;69;2;2;1
645000;70;2;2;1
1080000;115;3;3;2
719000;93;3;3;2
319999;54;2;2;1
480000;55;2;2;2
779000;84;3;2;2
980000;115;3;3;2
1570000;140;3;5;2
1580000;160;3;2;1
1900000;182;3;3;2
750000;49;1;2;1
3500000;237;4;5;4
1500000;111;3;4;2
2300000;100;2;3;2
2000000;91;2;3;2
1330000;62;1;2;1
2890000;240;3;5;3
990000;115;3;2;1
410000;55;2;2;1
490000;41;1;2;1
499000;62;2;2;1
280000;52;2;2;1
460000;58;2;2;1
230000;48;2;1;1
220000;44;2;2;1
161987;43;2;2;1
250000;45;2;2;1
800000;96;2;3;1
1300000;115;3;4;1
1850000;200;3;4;1
4955000;241;3;5;3
4600000;232;4;6;4
985000;120;3;3;1
2590000;193;3;5;2
1200000;110;3;3;1
595000;113;2;2;1
950000;98;2;2;1
1300000;116;3;4;1
230000;54;2;2;1
220000;54;2;2;1
275000;60;3;2;1
240000;58;2;2;1
145000;45;2;2;1
1060000;104;3;2;2
2325000;175;3;5;3
2200000;161;4;5;4
670000;68;2;2;1
1835500;146;3;4;2
820000;95;2;3;1
720000;65;2;2;1
385000;40;1;2;1
3100000;182;3;5;4
620000;70;2;2;1
1540000;180;4;4;2
894000;100;3;2;2
660000;55;2;2;2
1990000;160;4;5;3
5700000;306;4;5;5
1060000;115;3;4;2
1070000;75;2;2;2
623000;111;3;3;2
260000;70;3;2;1
369000;86;3;3;2
740000;110;3;4;2
495000;82;1;2;2
308000;66;3;2;1
490000;66;2;3;1
270300;65;2;2;1
190000;50;2;2;1
200000;57;2;2;1
295000;50;2;2;1
326900;61;2;2;1
410000;67;2;2;1
404244;74;3;2;2
697000;93;3;3;2
285000;62;2;2;1
316469;61;2;2;1
458900;74;3;2;2
220000;54;2;2;1
361150;64;2;2;1
190000;41;2;2;1
528726;67;2;2;1
316350;61;2;2;1
326200;61;2;2;1
325900;53;2;2;1
680000;76;2;2;1
606760;67;2;2;2
515023;68;2;2;1
649950;92;3;3;2
720000;83;3;2;2
700000;112;3;2;2
1190000;125;3;4;2
692098;92;3;2;2
738000;88;3;3;2
465000;60;2;2;1
583000;61;2;2;2
515001;53;2;2;1
555000;60;2;2;1
400000;63;2;2;1
460000;74;3;2;1
500000;45;1;2;1
580000;58;2;2;1
425000;70;3;2;1
1150000;111;3;4;3
750000;71;2;2;2
237720;65;3;2;1
98815;51;2;2;1
270000;47;2;2;1
262300;47;2;2;1
260000;47;2;2;1
900000;184;3;4;4
465000;68;2;2;2
262300;47;2;2;1
294000;49;2;2;1
747800;122;4;1;2
595000;87;2;3;2
535000;87;3;2;2
680000;95;2;3;2
680000;95;2;3;2
310000;68;3;2;2
1200000;73;2;2;2
849000;78;2;2;2
2292000;208;3;4;3
800000;89;2;2;1
703000;68;2;2;1
560000;55;2;2;1
1149000;98;2;4;2
690000;66;2;2;2
1999900;163;3;5;2
1550000;142;3;4;3
650000;73;2;3;1
360000;50;2;2;1
480069;33;1;2;1
1279000;110;3;3;2
620000;52;2;2;1
2230514;163;3;5;2
430000;95;4;2;1
439000;90;3;2;1
540000;75;3;3;1
590000;82;3;2;2
315000;50;2;2;1
573000;80;2;2;2
1015000;105;3;3;2
950000;106;3;2;2
950000;86;3;3;2
5660121;286;4;5;4
2060200;149;4;5;2
2200000;180;3;2;3
4480000;280;2;5;3
1620000;130;2;3;3
3998000;265;3;3;4
970000;106;3;2;2
2820000;235;3;6;4
6300000;364;4;6;5
2298000;266;4;5;4
1950000;266;4;5;4
2125000;266;4;5;4
450000;75;3;2;1
349000;69;2;2;1
410000;68;2;2;1
179000;40;2;2;1
179100;40;2;2;1
315000;58;2;2;2
184700;40;2;2;1
266000;63;2;2;1
245000;52;2;2;1
266000;50;2;2;1
217500;40;2;2;1
680000;74;2;2;1
727900;76;3;2;1
399900;75;2;2;2
1398000;154;4;4;2
144000;47;2;2;1
338000;77;3;2;1
653000;74;3;3;1
680000;66;2;2;1
526000;95;4;3;2
240000;50;2;2;1
230000;46;2;2;1
245000;55;2;2;1
265000;70;3;2;1
336000;55;2;2;1
750000;107;3;2;2
250000;49;2;2;1
465000;65;2;2;1
175000;41;2;2;1
300000;52;2;2;1
485000;70;3;2;1
480000;70;3;2;1
347218;63;2;2;1
320000;57;3;2;1
1270000;156;3;5;2
1990000;234;4;5;3
385000;70;3;2;1
350000;60;2;2;1
457860;82;3;3;2
456000;57;2;2;1
464000;58;1;2;1
950000;134;4;5;2
403811;55;2;2;1
490000;61;2;2;1
685719;81;3;2;2
580000;117;3;3;1
470000;82;2;2;1
330000;52;2;2;1
480000;65;2;2;1
555000;74;3;2;1
430000;60;3;2;1
410000;60;3;2;1
1250000;146;3;3;2
953000;96;3;3;2
900000;108;3;3;1
750000;75;3;2;2
1300000;116;3;4;2
600000;70;3;2;1
1589000;142;4;5;3
851000;85;3;4;2
4100000;295;5;6;4
625000;59;2;2;1
800000;130;3;3;2
199000;37;2;2;1
187900;44;2;2;1
185900;44;2;2;1
183900;44;2;2;1
880000;84;2;2;1
1138800;74;2;2;1
1210000;90;2;2;2
560000;35;1;2;1
1094000;73;2;2;1
1900000;160;3;5;2
1200000;82;3;3;2
800000;63;2;2;1
700000;96;2;2;1
958980;71;2;2;1
1300000;85;2;2;2
899000;71;2;2;1
530000;34;1;2;1
273000;52;2;2;1
269000;49;2;2;1
265000;50;2;2;1
1270000;131;3;3;2
305000;62;3;2;1
619000;81;3;2;2
305000;49;2;2;1
390000;64;3;2;1
217200;40;2;1;1
285000;50;2;2;1
278000;64;3;2;1
180000;48;2;2;1
130000;42;2;2;1
670400;95;3;3;2
125000;46;2;2;1
525000;95;3;3;2
230000;60;2;2;1
200000;71;3;2;2
225000;63;2;2;1
1575000;186;4;5;3
320000;56;2;2;1
1150000;135;3;4;3
230000;56;2;2;1
369000;60;2;3;1
369000;64;2;2;2
390000;65;3;2;1
330000;52;2;2;1
600000;73;3;2;2
350000;59;2;2;1
290000;56;2;2;1
259000;50;2;2;1
600000;74;3;2;2
2960700;218;4;1;6
820000;89;3;3;2
932000;88;3;3;2
540000;50;2;2;1
1180000;125;3;2;2
675000;87;3;2;1
980000;96;3;2;2
1250000;142;3;5;2
830000;94;3;2;2
800000;76;3;2;2
945000;99;3;4;2
1350000;141;3;5;2
830000;88;3;3;2
199000;38;2;1;0
300000;61;1;1;0
550000;64;3;2;2
1220000;126;4;2;2
452161;67;2;2;1
475000;53;2;1;1
369000;50;2;1;1
369000;50;2;1;1
1090000;145;4;2;3
420000;79;2;1;1
210000;34;2;1;0
178000;31;1;1;0
620000;70;3;2;1
770000;93;3;3;2
560000;67;3;1;2
670000;70;2;2;2
383000;57;2;1;1
620000;94;3;2;2
330000;43;2;1;1
540000;63;2;2;2
770000;70;3;2;1
777000;103;4;2;2
220000;34;2;1;0
339000;46;2;1;1
640000;66;2;1;1
600000;70;2;2;2
1100001;132;4;2;2
600000;86;2;1;1
1380000;145;3;2;3
595000;62;2;2;1
452161;67;2;2;1
380000;34;1;1;1
349000;68;1;1;0
2600000;295;3;3;1
249000;39;1;1;0
250000;31;1;1;0
350000;36;1;1;1
3800000;420;4;3;3
500000;136;3;1;0
477000;116;2;2;1
850000;88;2;2;1
440000;38;1;1;0
320000;35;1;1;1
2540000;350;3;2;2
380000;47;1;1;1
315000;63;1;1;0
425000;65;2;1;1
630000;62;2;2;1
1700000;235;4;4;1
345000;48;2;1;0
459000;48;2;1;1
848000;120;3;2;1
330000;83;2;1;0
300000;60;1;1;0
870000;114;3;2;1
300000;64;1;1;1
519000;60;2;2;1
370000;52;1;2;1
500000;50;1;1;1
1200000;147;3;1;1
710000;64;2;2;1
739000;65;3;2;1
369000;45;1;1;1
590000;75;2;1;1
245000;30;1;1;1
1300000;75;3;2;1
630000;74;2;1;1
800000;94;2;2;1
1580000;130;3;2;1
480000;156;3;2;1
750000;97;3;2;2
600000;150;3;2;1
250000;80;3;1;0
750000;164;3;2;1
610000;67;3;2;1
400000;62;2;1;0
945000;200;3;2;1
480000;68;3;2;1
420000;80;2;1;1
479000;58;2;2;1
370000;49;2;1;1
610000;67;3;2;1
650000;130;3;2;1
360000;120;3;2;1
590000;70;3;2;1
450000;61;3;2;1
780000;140;3;1;0
350000;70;2;1;0
362000;56;1;2;1
445000;65;3;2;1
800000;97;3;1;2
1015000;200;4;2;2
435000;68;2;2;2
368000;97;2;1;0
479000;60;1;1;1
650000;197;3;3;1
500000;130;3;1;0
370000;52;2;2;1
750000;97;3;2;2
162900;33;1;2;0
422400;74;3;2;1
329000;51;2;1;1
372960;60;2;2;1
450000;64;2;2;1
215000;45;1;1;0
392700;39;2;1;1
384000;53;2;2;1
240000;32;1;2;1
280000;54;2;1;1
228000;45;1;1;0
190000;30;1;2;0
318500;56;2;1;1
255000;48;2;1;1
498000;62;2;2;2
235000;74;1;1;1
220000;30;1;2;1
371735;59;2;1;1
255000;49;2;1;1
460000;60;2;2;1
219000;45;2;1;1
210000;42;1;1;1
400000;64;2;2;1
554400;72;3;2;1
345173;42;1;1;1
351849;45;1;2;1
379000;65;3;2;1
160000;32;1;1;1
650000;196;4;3;1
358900;63;2;2;1
235000;44;2;1;1
240000;32;1;2;1
240000;32;1;2;1
230000;50;2;1;1
320000;50;2;1;1
360000;65;3;2;1
240000;40;1;1;1
370000;51;2;2;1
279000;45;2;2;0
219900;41;2;1;1
360000;54;1;2;2
280000;48;2;1;1
380000;90;2;1;1
268700;45;2;1;0
280000;31;1;1;1
400000;65;3;2;1
535000;68;3;2;1
360000;54;1;2;2
350000;50;2;1;1
225000;33;1;1;0
394000;57;2;1;1
390000;35;1;2;1
658000;90;2;1;1
295000;42;1;2;0
388000;64;2;2;1
679000;60;2;2;1
790000;85;2;1;0
300000;39;1;1;1
480000;40;1;1;1
390000;35;1;1;1
450000;56;1;1;0
435000;70;2;1;1
1300000;75;3;3;1
425000;38;1;1;1
850000;110;2;1;1
395000;52;1;1;0
530000;68;2;2;1
269000;46;1;1;1
240000;55;1;1;0
359000;59;3;2;1
720000;67;2;2;1
410000;43;1;2;1
399000;75;2;1;0
300000;78;2;1;0
379877;40;1;1;1
560000;73;3;2;2
495900;69;2;2;1
494000;69;2;2;1
496000;69;2;2;1
350000;53;2;1;2
259900;48;2;1;1
250000;45;1;1;1
199000;48;1;2;1
380000;87;2;1;0
209900;34;1;1;0
900000;167;3;1;1
420000;78;2;1;1
240000;50;1;1;0
205000;40;2;1;0
691000;75;3;2;2
650000;110;3;2;1
371000;44;2;1;0
600000;75;2;2;1
970000;95;3;2;2
350000;53;2;1;1
340000;56;1;1;1
900000;245;4;3;1
580000;65;2;2;1
410000;48;1;2;1
200000;30;1;1;0
225000;36;1;1;1
476000;50;1;1;1
300000;53;2;1;0
2300000;393;3;2;1
259900;43;1;2;0
218000;45;1;1;0
690000;127;3;1;0
2300000;393;3;4;1
290000;42;1;1;0
349000;36;1;2;1
409000;50;1;2;1
445000;50;1;2;1
640000;49;1;1;1
485000;45;1;1;1
310000;47;1;1;0
435900;45;1;2;1
350000;57;1;1;0
368000;70;2;1;0
294000;31;1;1;0
298000;46;1;1;0
930000;127;3;2;1
335000;36;1;2;1
424000;50;1;1;1
300000;54;1;1;0
350000;36;1;1;1
584900;45;1;1;1
1590000;198;3;2;2
1600000;180;4;2;2
250000;30;1;1;1
340000;75;2;1;0
480000;62;1;1;0
200000;31;1;1;1
410000;39;1;1;1
898000;110;2;2;1
265000;30;1;1;1
570000;55;2;1;1
580000;74;1;1;0
300000;43;1;2;1
500000;92;3;1;0
950000;106;2;2;1
820000;144;3;2;1
850000;160;3;1;1
1220000;94;2;2;1
583000;95;2;2;1
1450000;213;3;2;1
1890000;200;3;2;2
695000;94;3;2;2
595000;55;2;1;1
530000;129;3;2;0
890000;127;3;2;1
230000;40;1;1;0
299000;45;1;1;0
234000;54;2;1;0
220000;34;1;1;0
240000;32;1;2;1
320000;48;1;1;1
637000;48;1;2;1
259900;62;2;1;0
640000;78;3;2;2
400000;56;2;2;2
694000;130;3;4;2
425000;65;2;2;2
690000;88;3;2;2
459000;49;1;1;1
405000;64;2;2;1
539000;65;2;2;1
441400;48;2;1;1
425000;60;3;2;1
325000;70;3;2;1
275000;58;2;1;1
2900000;311;3;4;4
480000;49;1;1;1
530000;96;3;2;1
1070000;192;4;3;2
620000;90;3;2;2
260000;60;2;1;1
350000;60;2;1;1
412000;60;3;2;1
570000;96;3;2;1
697000;90;3;2;1
850000;88;2;2;2
890000;92;3;2;2
580000;84;3;2;2
480000;58;2;1;1
329000;47;2;1;1
409869;53;2;2;1
340000;71;2;1;0
600000;100;2;2;1
745000;92;3;2;2
320000;70;3;2;1
721001;88;3;2;2
349000;74;3;2;1
1113000;110;3;2;2
450000;71;3;2;2
500000;89;3;1;1
775000;92;3;2;2
1840000;186;3;4;3
645000;90;3;2;2
542000;105;2;2;1
480000;88;3;2;1
500000;83;3;2;2
228000;50;2;1;1
270000;78;2;1;1
359000;67;3;2;1
293500;59;3;2;1
325200;60;3;2;1
255000;46;2;1;1
252135;47;2;1;1
220000;61;2;1;1
298000;50;2;1;1
210000;50;2;1;1
249000;60;2;1;1
292000;59;3;2;1
323700;60;3;2;1
299000;51;2;1;1
350000;66;3;2;1
265000;49;2;1;1
325000;58;2;2;1
340000;76;2;1;2
650000;248;3;2;2
236500;48;2;1;1
295000;62;2;1;1
313500;49;2;1;1
315000;67;3;2;1
890000;126;3;4;3
457000;78;3;2;2
730000;92;3;2;2
840000;142;3;4;3
1000000;200;3;2;3
420000;75;3;2;2
310000;70;2;2;1
1150000;130;3;4;3
301600;49;2;1;1
800000;118;3;2;3
490000;80;3;2;2
425000;72;2;2;1
900000;143;3;2;3
295000;60;2;1;1
585000;94;2;3;3
375000;74;3;2;1
800000;75;3;2;1
510000;84;3;2;2
580000;74;2;1;1
1300000;209;3;4;6
280000;56;2;1;1
550000;72;2;2;1
420000;70;2;1;1
620000;91;3;2;2
1100000;118;3;2;4
310000;70;2;2;1
450000;70;2;2;1
805000;160;4;2;2
400000;58;2;1;1
215000;38;1;1;1
630000;82;3;2;2
404000;68;2;2;1
1050000;122;3;2;2
949000;135;3;4;2
2800000;265;4;5;4
725000;80;3;2;2
2200000;386;5;5;5
395000;72;2;1;1
450000;50;1;1;1
800000;140;3;2;1
450000;42;1;2;2
320000;47;2;1;1
1200000;170;4;4;2
750000;130;3;3;4
1200000;330;4;3;3
540000;78;3;2;2
1650000;213;4;5;4
409000;90;3;1;2
586000;80;3;2;2
455000;74;3;2;1
425000;68;2;1;1
345000;51;2;1;1
954000;190;3;3;2
369900;81;2;2;0
585000;90;2;2;2
320000;52;2;1;1
350000;64;2;1;1
190000;50;2;1;1
650000;82;3;2;1
390000;65;2;1;1
310000;60;2;1;1
410000;51;2;1;1
580000;83;3;2;1
800000;105;3;2;2
266000;51;2;1;1
585000;70;2;2;1
270000;58;2;1;1
1045000;106;3;2;2
373000;47;2;1;1
380000;59;2;2;1
420000;59;2;2;1
1280000;153;3;3;2
500000;59;2;2;1
275000;55;2;1;1
320000;64;2;2;1
424000;101;3;2;2
362000;70;3;1;1
394000;70;2;1;1
328900;53;2;2;1
410000;74;2;1;1
630000;89;3;2;2
340000;65;3;1;1
400001;75;3;2;2
324900;88;2;2;1
660000;82;2;2;1
417400;65;3;2;1
273000;44;2;1;1
320000;53;2;2;2
850000;148;3;4;3
349500;88;2;2;1
420000;52;2;2;2
400000;66;2;2;1
365000;53;2;1;2
315000;54;2;1;1
520000;77;3;2;2
600000;77;3;3;2
530000;65;3;2;1
485000;80;3;2;2
421900;63;2;2;1
395500;63;2;2;1
333268;62;3;2;1
446000;62;2;2;1
560000;73;3;2;2
385000;60;2;2;2
650000;77;3;2;2
410000;60;2;2;2
290000;58;2;1;1
450000;68;2;1;2
590000;79;3;2;2
955000;125;4;2;2
480000;63;3;2;1
509800;79;3;2;2
458000;65;3;2;1
560000;78;3;2;2
349240;63;3;2;1
488000;80;3;2;2
335000;62;2;2;1
435000;60;2;2;2
510000;80;3;2;2
660313;79;3;2;2
530000;77;3;2;2
370000;50;2;1;2
850000;110;3;2;2
334000;62;3;2;1
290000;51;2;1;1
240000;51;1;1;1
372775;63;3;2;1
325000;50;2;1;1
370000;51;2;1;1
259500;39;2;1;1
255000;40;1;1;1
330000;60;2;1;1
1200000;134;3;4;2
388600;59;3;2;1
615000;77;3;2;2
548000;100;3;2;2
313000;62;3;2;1
382000;59;3;2;1
650000;79;3;2;1
514000;76;3;2;2
350000;78;3;2;1
400000;65;2;2;1
375000;64;2;1;1
389000;63;2;2;1
350000;55;2;1;1
424000;63;2;2;1
419000;61;2;2;1
277500;40;1;2;1
475000;70;3;2;2
350000;50;2;1;1
317700;50;2;1;1
372000;47;2;1;1
530000;80;3;2;2
317700;50;2;1;1
339500;45;2;1;1
473000;86;3;2;1
251722;39;1;1;1
300000;60;2;1;1
373000;59;3;2;1
320000;56;2;2;1
280000;39;1;1;1
390000;45;2;1;1
550000;70;3;2;2
535000;65;3;2;2
235000;48;2;1;1
235000;48;2;1;1
235000;48;2;1;1
300000;48;2;1;1
341000;68;3;2;1
234000;47;2;1;1
297000;74;2;1;1
254500;47;2;1;1
350000;60;2;2;1
274000;58;3;2;1
335000;68;3;1;1
273775;58;3;2;1
280000;58;3;2;1
286000;58;3;2;1
273775;58;3;2;1
273775;58;3;2;1
199000;60;2;1;1
235000;47;2;1;1
578000;70;1;2;1
1800000;187;3;4;4
746000;93;3;2;2
1015000;104;3;4;2
1100000;122;3;4;2
275000;51;2;1;1
304000;47;2;1;1
620000;76;3;2;2
320000;57;2;1;1
560000;70;3;2;1
850000;160;2;2;2
900000;130;3;2;3
970000;115;3;3;2
304000;47;2;1;1
850000;114;3;3;2
1550000;315;3;2;4
890000;113;3;2;2
955000;104;3;4;2
595000;76;3;2;2
320000;56;2;1;1
830000;113;3;2;2
800000;104;3;4;2
600000;90;3;2;2
640000;82;3;2;2
320000;52;2;1;1
660000;87;3;1;1
648000;75;3;2;2
550000;98;3;2;2
820000;97;3;2;2
330000;54;2;1;1
299000;47;2;1;1
490000;73;2;1;3
530000;88;3;2;2
990000;121;3;2;3
410000;51;2;2;1
820000;109;3;2;2
830000;113;3;2;2
250000;50;2;1;1
230000;45;2;1;1
245000;47;2;1;1
235000;49;2;1;1
217300;48;2;1;1
199000;48;2;1;1
195000;48;2;1;1
220000;50;1;1;1
229990;50;2;1;1
200500;45;2;1;1
200000;45;2;1;1
240000;36;2;1;1
230000;45;2;1;1
228000;45;2;1;1
225000;48;2;1;1
239900;56;3;1;1
249900;56;3;1;1
199000;45;2;1;1
250000;50;2;1;1
202000;50;2;1;1
250000;50;2;1;1
199000;47;2;1;1
400000;90;2;2;1
249900;56;3;1;1
310000;55;3;1;1
238000;58;3;2;1
179900;44;2;1;1
250000;50;2;1;1
220000;48;2;1;1
215000;50;2;1;1
160000;45;2;1;1
210000;48;2;1;1
195000;50;2;1;1
215000;54;2;1;1
239000;60;3;2;1
190000;45;2;1;0
219900;54;2;1;1
240000;54;2;1;1
185000;48;2;1;1
260000;58;3;2;1
175000;48;2;1;1
180000;48;2;1;1
180000;48;2;1;1
208000;48;2;1;1
215000;56;2;1;1
170000;48;2;1;0
175000;49;2;1;1
190000;56;2;1;1
212000;56;2;1;1
190000;56;2;1;1
160000;35;1;1;0
190000;56;2;1;1
170000;48;2;1;1
240000;56;2;1;1
180000;40;2;1;0
178999;37;2;1;0
210000;56;2;1;1
195000;56;2;1;1
190000;56;2;1;1
212000;56;3;1;1
180000;48;2;1;1
240000;56;2;1;1
229000;57;2;1;1
150000;48;2;1;1
195000;56;2;1;1
180000;48;2;1;1
189000;45;2;1;0
172000;45;2;1;1
220000;56;2;1;1
200000;57;2;1;1
180000;49;2;1;1
156600;42;2;1;1
185000;48;2;2;1
165000;48;2;1;1
169900;32;1;1;0
